refID,Size,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,LFC_norm,LFC_apeglm,UNT_rpkm
NM_001033210,92637,1129.86940924401,1.16725964790564,0.140968926815727,8.28026200008936,1.22904571897981e-16,3.07447648793283e-15,1.12577702231478,1.14204984909083,7.46505360709724
NR_036452,41632,91.529738161004,1.26446555876761,0.316713815964967,3.99245468630732,6.53928318311548e-05,0.000437421443420111,1.01579372993914,1.1411183728086,1.31341529199138
NM_001277982,114470,269.775810071655,1.19922229495862,0.218036698283537,5.50009381172676,3.79589235481236e-08,4.19071131037977e-07,1.08934062751622,1.14108796221219,1.43254495911985
NM_011891,400519,1256.45404187814,1.16392378463332,0.137916497613863,8.43933687971157,3.19143043663477e-17,8.31557649350417e-16,1.12084063123925,1.1404350490596,1.93034825716693
NM_011836,59254,52.8117795201948,1.34010773194164,0.402980900854131,3.32548696253653,0.000882642280469871,0.00461285365629161,0.968042942925538,1.13930278071977,0.511807708632763
NM_019656,7359,380.856890597326,1.1747482799949,0.171974266825184,6.83095384956088,8.4351869020922e-12,1.39645787902367e-10,1.10223491068099,1.13862470283445,31.8158114334745
NM_008484,41884,179.432264826603,1.20222283971872,0.231292741550718,5.19784076083987,2.01616722108106e-07,2.03759671129957e-06,1.08785785486502,1.13730199465741,2.57599107607774
NM_001290415,103942,311.613963351899,1.17852549298825,0.185686890917592,6.34684272629281,2.19778604456681e-10,3.11584639776564e-09,1.09044066698712,1.13662852130527,1.847320849858
NM_026778,10187,86.1682936697565,1.25989843605612,0.317507829566097,3.96808619736365,7.24521297231921e-05,0.000479869849709297,1.01909356894108,1.13645080547496,5.07853361732385
NM_001163686,147968,443.028413840371,1.16954938300444,0.161379271562515,7.24720945683155,4.25445783078995e-13,7.94909554166422e-12,1.11287113945102,1.13626091751613,1.83803252462829
NM_001103367,62458,52.7531706842417,1.32178373454985,0.390525296193627,3.38463025937887,0.000712741917267421,0.00380373375242246,0.985201833684778,1.13622644900094,0.484896944559818
NM_022017,36267,383.298535476224,1.17185613998434,0.170431228936101,6.87582990100774,6.16300037516824e-12,1.02778925448513e-10,1.1128347334128,1.13621587795035,6.47321728998398
NM_027464,20035,590.404331906444,1.1650499736541,0.157492796275959,7.39748103534016,1.38792048418091e-13,2.72792466593177e-12,1.1055018398217,1.13501335433916,18.3080607658018
NM_001081421,84906,268.601110107342,1.1794294717091,0.191642032085094,6.15433607584272,7.53926581493749e-10,1.00750998134717e-08,1.09596197797448,1.13467530524199,1.93818366599407
NM_001170643,53988,159.140692022979,1.20425771386051,0.239526449860124,5.02766068032887,4.96499416777213e-07,4.76833733902219e-06,1.06552216949338,1.13416562150018,1.78527805328215
NM_028878,19538,13.3397283365125,1.89691203179546,0.781840699938069,2.42621295098313,0.0152573147212212,0.0525285483700662,0.84213421346735,1.13375239938422,0.292983170631333
NM_016758,14955,73.886370853427,1.26574312213398,0.329732936206114,3.83869181131111,0.00012369156741888,0.000782432098883416,1.02653980315962,1.13362103536553,2.90432811039899
NM_009290,5733,193.585733171805,1.20663946920567,0.243868926644543,4.94790166917999,7.50177867133981e-07,7.00822029064827e-06,1.03309374234906,1.13291706657065,20.9290284900634
NM_080728,23861,39.0959153492027,1.39871784033958,0.462644100029945,3.02331282350525,0.00250023643767195,0.0113641456690424,0.950353128335384,1.13277799995004,0.910826095428989
NR_104398,92889,1579.39844280139,1.14982772591366,0.123959410555108,9.27584054138821,1.76224023119808e-20,5.60491153043579e-19,1.11437213143764,1.13103387446134,10.5426173381871
NM_001042613,9741,211.658785712504,1.18638471418043,0.214348674543566,5.53483578429731,3.11520083812888e-08,3.47775605098693e-07,1.0748280365312,1.13042674643841,13.3338504684698
NM_009367,82806,295.388423921748,1.17773993618264,0.197551180618496,5.96169525535282,2.49634386575998e-09,3.16151331562531e-08,1.06633845118857,1.12994729650226,2.23342997148732
NM_001302257,30565,285.769654850754,1.17328282169944,0.188858557895749,6.21249486796937,5.21498842449137e-10,7.06259543454048e-09,1.09747205570802,1.1295766519833,5.73283365218666
NM_001302255,28090,285.769654850754,1.17328282169944,0.188858557895749,6.21249486796937,5.21498842449137e-10,7.06259543454048e-09,1.09747205570802,1.1295766519833,6.23795160480902
NM_001272097,4025,341.606813398309,1.17206235047323,0.186998367571574,6.26776781901383,3.66260340889023e-10,5.05444836693431e-09,1.09006061447219,1.12917707109087,52.1182451237686
NM_172381,112694,2975.02747465288,1.14649485923672,0.126160752341615,9.0875715145727,1.01275786750853e-19,3.08309978059738e-18,1.10158369675632,1.12825624874892,16.61462939384
NM_011326,33970,8.76085954454991,2.6304712668969,1.06343879709877,2.47355209728406,0.01337772977472,0.0471021617756282,0.693450887927336,1.12701911916807,0.0916338672588858
NR_038165,7381,56.5874100738209,1.30872749226512,0.384959249410287,3.3996520262078,0.000674716598784581,0.00363085469272413,0.997106494380565,1.12637651373341,4.41731299266803
NM_007739,130481,51.3828659309784,1.32064310800429,0.397755593549916,3.32023767715679,0.000899408404199053,0.00469237461323154,0.979449920708971,1.12635739232062,0.226785252411108
NM_001081678,21670,745.505519849116,1.15011145612052,0.138248796050286,8.31914265424909,8.86018592664619e-17,2.24108407540141e-15,1.10381502628059,1.1260890038243,21.3815731600514
NM_001033633,305570,155.368141157819,1.19441672386488,0.238600663735604,5.00592372697013,5.55947696125743e-07,5.30839437925322e-06,1.06467154729303,1.12512072931832,0.309625605118582
NM_053110,21664,80.7668242433976,1.25353552801574,0.323544269901321,3.87438642754533,0.00010689367996646,0.000684277801152938,1.0181902742118,1.12510700240896,2.2190736412134
NM_007532,54977,6711.47190983891,1.13977025829857,0.110924932030647,10.275149485633,9.12029392555602e-25,3.65637214088351e-23,1.11310210536157,1.12475871045633,75.9877202435339
NM_175486,9043,47.9225636307376,1.32977240222101,0.408708055612469,3.25359968799314,0.0011395273526369,0.00574540706586306,1.00682741162052,1.12462379860519,3.01918205949862
NM_001302636,272265,557.993640922578,1.16279458135153,0.175603465264988,6.6217063518471,3.55075897812207e-11,5.45100032135883e-10,1.08528051788686,1.12445096549158,1.27299978117058
NM_145584,277377,160.518481008509,1.19772915622894,0.243905646023004,4.91062497223197,9.07865737471594e-07,8.39071229426037e-06,1.05510003252725,1.12441073416695,0.352950849755658
NM_175513,206220,38.5496129126468,1.39984745785829,0.470008864300014,2.97834267433038,0.00289811769601669,0.0129160037981249,0.912888730531158,1.12386690736452,0.105181316131613
NM_009417,77948,112.911231291184,1.21495446140345,0.2750287465948,4.41755444274863,9.98239314661395e-06,7.81760422318482e-05,1.04807415792001,1.12195781288015,0.876201168583109
NM_010110,12961,285.81529885717,1.16963950218355,0.196892631392783,5.94049403428524,2.84164399913131e-09,3.56895550955904e-08,1.09092285706017,1.12194376900052,13.3969213191979
NM_175638,16842,86.8042862888033,1.24509472773901,0.31630637957225,3.93635667235921,8.27279912964449e-05,0.000541804201202573,1.02350928827858,1.12152009963219,3.06010405280916
NM_001039371,68682,100.391385762321,1.23037978129254,0.298042072018357,4.12820838668963,3.65600716111759e-05,0.000256556205769152,1.04162381134238,1.12102103210207,0.867532516261488
NM_013845,346754,1934.70222717057,1.24800273345407,0.315285392897532,3.95832715872022,7.54765293353037e-05,0.00049808475627124,0.998793976700414,1.1204714017468,3.40068793633475
NM_001004177,24646,1096.59873683416,1.14069878548996,0.127174995943972,8.96952091111141,2.97806926184332e-19,8.80858564565742e-18,1.10507011749,1.12032055264385,27.7116680027036
NM_172524,18204,144.200875527105,1.19642248034764,0.251161146884988,4.76356512615985,1.90202184427843e-06,1.67195637531174e-05,1.04669241818935,1.11859515568407,4.8411710552115
NM_001083917,22402,714.2195737932,1.14623091370851,0.151261123277372,7.57782891514455,3.51385332205788e-14,7.26823350591039e-13,1.09166526770462,1.11855872900465,19.8018402956935
NM_133990,59153,307.795355561599,1.16461842803673,0.192655644267516,6.04507816246263,1.49337585855019e-09,1.93308617014468e-08,1.06898080513315,1.11841016728959,3.22688047946652
NM_001289564,63511,16.9361687955641,1.7477080259373,0.707812516801872,2.46916801335191,0.0135427616188129,0.0475633521097004,0.773936505440838,1.11826127183203,0.134523583809461
NM_007929,32219,503.790825555166,1.15627204593563,0.177059051631825,6.53043171348264,6.55803829700257e-11,9.77034729383623e-10,1.0864008538804,1.1176805444385,9.7178434271502
NM_001290728,113243,242.032068798319,1.17890951600724,0.222248172027869,5.30447339679089,1.12998720421952e-07,1.17535496081505e-06,1.07769652276204,1.11754469424492,1.29851254242267
NM_008798,14248,12.5422188220692,1.90087595171689,0.794545308064121,2.39240724528133,0.0167382582979828,0.0566499271244251,0.823628005695639,1.11750673848239,0.373162701976906
NM_198612,100347,145.938188212636,1.1903652023399,0.244948056066177,4.85966380569396,1.17585258121324e-06,1.06453931841543e-05,1.06034122446333,1.11687529226201,0.883821301192226
NM_001159648,290802,182.451357114114,1.19410845542745,0.249261452316111,4.79058612686367,1.66294822931449e-06,1.47898152755046e-05,1.02136623474999,1.11680094191682,0.388903881892297
NM_009523,21866,151.443925580548,1.18958196761862,0.24380704902971,4.87919431514738,1.06520078774198e-06,9.69679774745971e-06,1.04162529507488,1.11657982956385,4.25786218634449
NM_001190156,87439,511.509228893316,1.1506346581447,0.167277190142652,6.87861062924035,6.04391052647679e-12,1.00885532234692e-10,1.08723251096421,1.1162588825653,3.62703153277192
NM_001081278,166831,902.553976633257,1.14037397142189,0.138308816198257,8.24512856640492,1.64982733577179e-16,4.08765542223077e-15,1.09326393828684,1.11616182482028,3.3855500788632
NM_009200,34329,134.768563826684,1.21300521938881,0.280422677795329,4.32563168187896,1.52095376185071e-05,0.000115380289344072,1.0588452616405,1.11490694677154,2.33547461368988
NM_001127576,16653,1232.03775926468,1.13876924897985,0.139987691751051,8.13478124208943,4.12682860525121e-16,9.96640083776159e-15,1.09201242701787,1.11464219327509,46.4621494650319
NM_027884,214216,3010.99146134522,1.12866692240496,0.111753080290751,10.0996493292934,5.54400771371789e-24,2.13315093408539e-22,1.10135921066125,1.11416117860746,8.8145224495298
NM_001302957,131641,496.956781314132,1.148561443785,0.16934279657845,6.78246413187653,1.1814320015823e-11,1.90044168119896e-10,1.07857476220865,1.11318260344742,2.35605252045411
NM_001304757,140874,1659.87175211918,1.13195250559005,0.121912213136083,9.28498036801711,1.61736989658854e-20,5.16222402318882e-19,1.1008830006968,1.11300029250673,7.37657863613573
NM_001290313,112026,1252.5170098432,1.13466089094563,0.133697082093423,8.48680369967065,2.12398101577919e-17,5.58228932381562e-16,1.09399724600472,1.11209627101722,7.01573649223443
NM_001290661,33227,167.685539607044,1.18768813548079,0.247069365503384,4.8071040011819,1.53132339208722e-06,1.36996867604414e-05,1.05431345898993,1.11209426994271,3.09053174650127
NM_001081192,37443,91.7171731148404,1.24987513953832,0.331974209164302,3.7649766308193,0.000166564659507095,0.00103136064824697,0.976266496289338,1.11180302988929,1.51091954012304
NM_026418,44547,222.806762772572,1.16583399477168,0.20896608146711,5.57905850837891,2.41823896784371e-08,2.7425618049269e-07,1.06553198225938,1.11170302408942,3.084483762716
NM_153804,45479,1230.66385129278,1.13511070078343,0.138415655300632,8.20073927561177,2.38913191241518e-16,5.87131592170122e-15,1.09062485849066,1.11136222078801,16.9317512491392
NM_007424,61616,586.639042687856,1.14065554458325,0.158105860294567,7.21450515786132,5.41304557322428e-13,1.00210316672096e-11,1.08484983430435,1.109993050723,5.96085983438693
NM_001081129,166297,66.7034340253495,1.25701342691235,0.346155490090551,3.63135487634047,0.000281937183286569,0.00165704245490854,0.996285382306837,1.10980824745533,0.236694216269141
NM_018750,68768,359.461239936022,1.15415812958628,0.192812725685967,5.98590225557027,2.15193576988544e-09,2.73678610062251e-08,1.07290542963358,1.10783284628938,3.22938114861312
NM_007801,21828,154.63625450867,1.18542258624809,0.252228923930701,4.69978846111156,2.60431117942894e-06,2.23625982645905e-05,1.03103470230292,1.10702088772854,4.38373142673777
NM_001001979,164377,56.7424288465137,1.28006389109876,0.376529414459322,3.3996384928834,0.000674749991076699,0.00363085469272413,0.983813644824778,1.10595162527122,0.203425232747721
NM_001080126,45001,182.442944649967,1.1662157009863,0.222967201185283,5.23043611251676,1.69110613427797e-07,1.72443450334768e-06,1.05649058018333,1.10573276320233,2.49118542761736
NM_145440,1702,10.9912677221466,2.22479764996579,0.927944502867195,2.39755464156696,0.0165049190705983,0.0559436049348891,0.730303927152229,1.10515177909847,2.55207087192724
NM_174876,69440,11.4407485521775,2.30802832006641,0.933210451420955,2.47321310702434,0.013390426819833,0.047137728527813,0.776867275512856,1.10492252793159,0.0575714228519308
NM_010200,72290,297.903346780325,1.14785570465209,0.189321718294995,6.06299010483068,1.3361388866347e-09,1.74447292021371e-08,1.05828342582383,1.10420465271864,2.57880618529258
NM_009812,52129,232.395812618058,1.15465200034654,0.202711861113386,5.69602584675933,1.22632294425411e-08,1.44057250909437e-07,1.05984601949151,1.10405016828054,2.76984752514353
NM_001162979,37481,25.6313179485599,1.5060719650589,0.56523693174615,2.66449674547325,0.00771036124554136,0.0297488571447369,0.862369707165914,1.10299678737506,0.366280754580573
NM_001286181,13661,39.8916404138471,1.34810851279877,0.446121026605632,3.02184481878387,0.00251239310096043,0.0114011921805453,0.958953153365862,1.10275155449912,1.63509864062029
NM_011993,15790,320.051437183147,1.14384546650329,0.183395671096351,6.23703634696122,4.45938404894098e-10,6.08923862502384e-09,1.06794143408823,1.10230266199463,12.6691090517045
NM_013483,8908,38.4224796132175,1.44610224275076,0.510920632969397,2.83038528772312,0.00464919796415833,0.0193124620830465,0.967716833687354,1.10171297840024,2.25846098851635
NR_028378,3328,27.5671442419341,1.46094311702625,0.537513400055344,2.71796594629235,0.00656845980967203,0.0259947262156142,0.88231018299264,1.10123597473111,4.49596134692937
NM_008002,77874,301.274090781091,1.14213174360935,0.182898819959494,6.24460969109749,4.24859686491949e-10,5.80577634791594e-09,1.07029962662217,1.10085551362957,2.41155923091521
NM_133969,27394,45.7591845496824,1.36569609261537,0.455424406893973,2.99873276869264,0.00271104979242807,0.0121749197033349,0.930341407715233,1.10081525317115,0.963279805725565
NM_176959,355105,2006.12561881195,1.12904504696955,0.152323016706292,7.412176251384,1.24243481956718e-13,2.44993037547878e-12,1.06277440912302,1.10034282208251,3.61324047531829
NM_013666,69603,295.44846887473,1.1498925500771,0.199797570996887,5.75528793638345,8.64942394868137e-09,1.04373547064453e-07,1.05959235346926,1.10029912780354,2.63482043299844
NM_008256,30307,24.9901531460064,1.49736436027376,0.565214252869599,2.64919780892224,0.00806830920292559,0.0309201030326626,0.881648335686488,1.10001933175689,0.447289950761468
NR_033140,8876,43.9250954892507,1.32384335828335,0.424712208049606,3.11703627348694,0.00182679093530457,0.00865319514242729,0.955610701227843,1.0999710699394,2.83224600440682
NM_008312,234764,10.9185844511803,2.18425672393435,0.925718357411862,2.35952620626551,0.0182982883962819,0.0609417230084129,0.703163337511927,1.09932335322129,0.0197755246687286
NM_001159389,52669,74.2250011654846,1.24594216992871,0.343632081220854,3.62580282231546,0.000288065102651366,0.00168650881020356,0.986746840786702,1.09862754539402,0.83445413461338
NM_144862,27112,44.0671205223982,1.32911762505729,0.429631040829264,3.09362568982878,0.00197726778406126,0.00929085646218281,0.935323651094576,1.09850697594344,0.942580522060572
NM_172861,107463,163.496003649747,1.17043643594288,0.24135067442736,4.84952627010435,1.23756679513568e-06,1.1176255875912e-05,1.04063018943443,1.09836051662451,0.937310576570767
NM_001033409,118923,732.741343765106,1.12587898377141,0.151310647280708,7.44084440854125,1.0004372494453e-13,1.99439526752755e-12,1.07006543981022,1.09755625605255,3.8813199360291
NM_001143802,56522,447.040651881823,1.13353065384714,0.171351601237088,6.61523233902407,3.70968635024585e-11,5.68057451996752e-10,1.05536912775937,1.09736566926973,5.01063632849011
NM_175217,45271,81.3310135164862,1.22476529610534,0.322249832201349,3.80067008177704,0.000144305328957743,0.000901523591056609,1.00272108550669,1.09625716109365,1.0799491017175
NM_001029838,256343,828.929892119556,1.12169719241608,0.145241771892856,7.72296549262395,1.13653950595618e-14,2.44848089770703e-13,1.0726328874141,1.09540262525288,2.04358333741202
NM_001170745,797274,1082.27909282357,1.13056587264606,0.165529083470553,6.83001348731071,8.49066496987931e-12,1.40308431772501e-10,1.05009688712947,1.09468088675139,0.868098642571912
NM_022416,270328,255.108481224422,1.14130232488336,0.195841351464819,5.82768815853675,5.62004691105818e-09,6.89632918592754e-08,1.05646781724767,1.09398435825516,0.58946598754045
NM_001081437,59776,764.961734847174,1.11726074413539,0.139181858769554,8.02734461238415,9.96050054587538e-16,2.34316904680885e-14,1.07486459512687,1.09314918823121,8.07905389996965
NM_011824,9973,7.72996761568497,2.64160646907514,1.09634314391782,2.40947050540697,0.0159756873085794,0.0544444468401407,0.715734457026313,1.09235274596854,0.230405740572374
NM_001163626,9535,13.5851081156118,2.06339225816144,0.838700782684227,2.46022455297781,0.013885010958734,0.04854007392138,0.828307667157882,1.09226207718067,0.552691537062833
NM_133198,36868,203.270485912891,1.1695714826941,0.248702305465777,4.7026965853963,2.56747817481971e-06,2.20671893672034e-05,1.01423974500942,1.09170748261208,3.49580449225815
NM_146042,125271,484.386177311037,1.12292089692424,0.159906090611407,7.02237727550403,2.18124576486519e-12,3.81266644232114e-11,1.06717362912063,1.0910770803861,2.42857782480682
NM_030565,54982,279.560592673081,1.13527781715273,0.189590799442865,5.98804277680605,2.12381212861369e-09,2.70480729787891e-08,1.0602824324506,1.09086113893228,3.17616203271371
NM_001081453,91419,1747.9846687727,1.10989880916914,0.124772604723633,8.89537259903749,5.82236171457509e-19,1.69183857757437e-17,1.07570105862586,1.09058820697016,12.0802167282072
NM_001099299,109609,322.658716128494,1.12975197206823,0.183097442379158,6.17022257322821,6.81939293336858e-10,9.13999963563888e-09,1.05975982204693,1.08840277723511,1.85756836781894
NM_033602,140014,1761.22155276014,1.11161248820665,0.136317970964789,8.15455570780007,3.50465845688956e-16,8.52049561386496e-15,1.064222007786,1.08830940872283,8.00552281874923
NR_126357,281094,34.2651773532256,1.37499999887952,0.479528693515081,2.867398796932,0.00413861144398811,0.0175201217795497,0.953791560375692,1.08798851732153,0.0665664828665618
NM_133903,4720,62.8391852044071,1.27248850583537,0.382270631698622,3.32876344745883,0.000872324604443498,0.00456418528991598,0.985582643144398,1.08798658558013,7.75784854759557
NM_026922,57709,185.109131904192,1.15773493383815,0.237544581171113,4.87375855147035,1.09494801927721e-06,9.95761190690703e-06,1.02464966020408,1.08715149717026,2.00912052786599
NM_145423,43523,14.5094864602025,1.9332810359935,0.809018799955596,2.38966144680397,0.0168639101122733,0.0569902254464079,0.687404575182245,1.08684383668012,0.166873344192803
NM_173749,93019,28.2743310190953,1.45510801527237,0.540486822092577,2.69221737847132,0.00709786653244983,0.0277870993955209,0.854456222381552,1.08543072275867,0.168637648652323
NM_175234,70135,514.312658028724,1.11651088491244,0.160280157093545,6.96599569877387,3.26089106663019e-12,5.61336897261336e-11,1.05049172793352,1.08498304722181,4.66264703696013
NM_001291020,39389,737.767285623036,1.11220973129901,0.14534601619423,7.65215146875945,1.97644232821098e-14,4.17859943220484e-13,1.06910686997956,1.08496010852508,11.8053858061099
NM_001024474,26461,37.7121325596394,1.35248631095597,0.463178709532196,2.9200096703969,0.00350020524130499,0.0151893016457204,0.921732760004784,1.08326127289255,0.812916183794842
NM_001136556,33807,54.4666290387837,1.28603620293079,0.401311322095652,3.20458489986052,0.00135257393209334,0.00668145177023316,0.965142082884064,1.08237398537548,0.934341018141786
NM_134163,92338,1250.9032791475,1.10799799673935,0.143865011176071,7.70165023226749,1.3432013246757e-14,2.88003297018128e-13,1.05407790366436,1.08227735322399,8.66401655197169
NM_173863,102245,509.824442701847,1.11266312730394,0.157385121410951,7.06968433438288,1.552865300875e-12,2.75137431504301e-11,1.05915941520751,1.08182775902106,3.15047444480969
NM_001025251,31174,160.102634203795,1.15026428939983,0.235712570825268,4.87994460954105,1.06115639648346e-06,9.66967451908482e-06,1.03063480483593,1.08122877537185,3.19208616006164
NM_021509,79266,777.922707570085,1.10992317806783,0.152205574774988,7.2922636356039,3.04789991548564e-13,5.80219186217345e-12,1.05213983912888,1.08118164190134,6.27269944759115
NM_001099634,144541,4280.82750121517,1.09851189966367,0.114673999464165,9.57943304320654,9.75791045363195e-22,3.39489294537183e-20,1.06845421372246,1.08079297837563,18.8452636948111
NM_010602,3114,47.072353087999,1.29333699022215,0.413538691090556,3.12748726560857,0.00176307457425225,0.00837760265384485,0.940415731239976,1.07957723772711,8.8108066749657
NM_001025573,32704,71.117462072002,1.23838994703921,0.355091368668974,3.48752477899193,0.000487513746319894,0.0027075648767326,0.95871282995883,1.07897492478359,1.31138086734877
NM_177769,63841,20.6841926234905,1.60598294353904,0.641481567531261,2.50355275167089,0.0122953349876414,0.0439991288099616,0.829361780636087,1.07694973970003,0.169964397126791
NM_001290660,32491,207.924946399409,1.13479662538175,0.215186341442739,5.27355322727914,1.33807421817183e-07,1.38465902428596e-06,1.0347209432313,1.07693122903832,4.01793556841256
NM_001083628,237762,2008.82140090775,1.09924394096332,0.134885990842784,8.14943000451796,3.65643597709556e-16,8.86575884913651e-15,1.05729208244421,1.07691413521207,5.38655637916682
NM_028317,4362,81.0265568166266,1.21694470801877,0.334433603450016,3.63882305924039,0.000273886893213971,0.0016139065112456,0.966203358672957,1.07619433998922,11.3880156280177
NM_026840,64537,515.142284668798,1.10442880471353,0.154821780962091,7.13354928389539,9.78132637073243e-13,1.76228837518722e-11,1.04856899565314,1.07453693948632,5.09068660458092
NM_001159544,127830,126.307563908538,1.16928663718351,0.275260041145585,4.24793454333994,2.15750406825389e-05,0.000158697575470064,1.02891122957487,1.07425958601044,0.600851603411093
NM_027865,5437,50.4543694846027,1.26661846485866,0.393362741638703,3.21997568855169,0.00128201468456533,0.00637532001270289,0.961978578747014,1.07416234902716,5.43206091198605
NM_177161,34179,40.294805463201,1.36804577759175,0.477191536504299,2.86686932382218,0.00414554146088387,0.0175412810976496,0.932096659163635,1.07415473280174,0.655498313011275
NM_001004190,40022,735.968345584579,1.10500591444545,0.157351708946198,7.02252248701838,2.17897920147689e-12,3.81237391888456e-11,1.05343514962228,1.07402771705276,11.6037105243808
NM_029005,26103,140.864588247402,1.1501687507468,0.248967159768593,4.6197609026662,3.84182507147604e-06,3.21231054894458e-05,1.02252250219756,1.07292544978519,3.33774092735643
NM_001146287,106353,758.961316279823,1.09693554295772,0.139857316492753,7.84324746438677,4.39041569246543e-15,9.7118561986437e-14,1.05247168939821,1.07269265731192,4.54798268712103
NM_028593,24872,151.189681117527,1.15174141101737,0.251682406130787,4.57616973996531,4.73566357208834e-06,3.90751413596985e-05,1.01524959361558,1.07251408129953,3.79166862593757
NM_027732,7594,57.253774237732,1.25774948845796,0.385544495740276,3.26226804520444,0.00110524582075525,0.00559274710246199,0.964988300905998,1.07116865530239,4.49708114178552
NM_001271472,122456,615.358077365782,1.09879165308297,0.150313356126665,7.31000678447392,2.67128897521168e-13,5.11204205256262e-12,1.04727550272139,1.07067780859985,3.21871224184307
NM_153551,12455,72.8348425231593,1.23753295073539,0.360854104240175,3.42945510718569,0.000604794474503132,0.00328852468606328,0.959176720098262,1.07061328713877,3.50221521735424
NM_177328,921632,152.467770801578,1.17081131895969,0.28163608219328,4.15717797890752,3.22202973925286e-05,0.000228575320681918,0.981464443330853,1.06926523335088,0.104325308876029
NM_010882,1650,199.031126907778,1.13081155540597,0.222859703775284,5.07409610732591,3.89342251312305e-07,3.79337158051651e-06,1.02274685634813,1.06861881370942,75.4736164323532
NM_001167879,13184,205.645347894883,1.12478366720534,0.214633023045834,5.24049678490131,1.60144878189012e-07,1.63923712542307e-06,1.03028060889888,1.0682111853654,9.7792859867611
NM_178890,152113,2083.28244981684,1.084277837071,0.117644037768434,9.21659828783885,3.06674927504158e-20,9.68612757983132e-19,1.05305611543647,1.06740103557603,8.78916309562964
NM_001195265,18865,113.106176312445,1.15989062171843,0.272166691673149,4.26169203361361,2.02884907491015e-05,0.000150085246637243,1.00539153652694,1.06726888233077,3.71746700807504
NM_152818,160172,721.931574110954,1.10143984816818,0.163811185882711,6.72383782727028,1.76999426555028e-11,2.79520572666597e-10,1.04715588732755,1.06702455378939,2.85416689742132
NM_146052,81471,447.003912481679,1.10076077690775,0.165543294885002,6.64938303706238,2.94324128425636e-11,4.54139379467967e-10,1.04290512070419,1.06580237381235,3.47690605593621
NM_010657,320733,784.423268015339,1.09132982555051,0.145572458512917,7.49681524032014,6.53870422150874e-14,1.32090553244516e-12,1.04910046081391,1.06469124212717,1.55751297770265
NM_177068,38257,68.7617169546542,1.22543185045519,0.357717147716393,3.42570060808699,0.000613215908605454,0.00332933157434489,0.945490892246504,1.06430818769366,1.09572471509265
NM_028889,46427,132.551038699201,1.14604138356231,0.260384026272953,4.40135057425121,1.07579143047562e-05,8.38157364601788e-05,1.00034846631834,1.06102286395313,1.78235176358607
NM_001168277,141552,288.208880756553,1.11342799238756,0.204905108647112,5.4338713160398,5.51443560337334e-08,5.95408234202516e-07,1.00934851169808,1.06067095450084,1.30504762682306
NM_001177602,48482,5191.41206758584,1.07692715311025,0.113507659790963,9.487704663223,2.36177337957887e-21,8.01722735449194e-20,1.04922865425464,1.06063108063193,68.9740527429018
NM_172864,67510,32.3095040203395,1.36288304828539,0.492544927392189,2.76702280845986,0.00565707971045709,0.0228764695216235,0.907679299873295,1.05967995638577,0.265658964860714
NM_001109761,28010,236.301929341352,1.12444463993313,0.226938961712844,4.95483292708432,7.23924650228203e-07,6.78740091522684e-06,1.0353447525498,1.05951184915449,5.17402046082547
NM_007671,4496,27.1129996722112,1.42777766213491,0.541366078308383,2.63736077922783,0.00835539149098732,0.0318251394437544,0.883518855580994,1.05773267054728,3.32673110332036
NM_146162,6623,33.7522973987698,1.34497894173437,0.478641271295122,2.80999366831674,0.00495424746214301,0.0204022875646211,0.906042906662848,1.05742704591223,2.88473663422887
NM_172630,20300,223.732158550225,1.11484378078945,0.214915682061305,5.1873542688776,2.1330272318743e-07,2.14495612170925e-06,1.03152515802967,1.05707046805226,6.89280476439361
NM_172938,100270,71.5083314586958,1.19910007331289,0.337069960929041,3.55742193700056,0.000374512344214524,0.00213414455076246,0.982324653633965,1.05670913259048,0.432387465942514
NM_170684,17811,183.721074619162,1.11981530988324,0.224050114556623,4.99805729668681,5.7910779612344e-07,5.50637522795696e-06,1.01775300552749,1.05660204602664,6.48344666243249
NM_033073,15403,105.888241161487,1.17572891484198,0.306793377057747,3.83231517615414,0.000126942962578265,0.000801046262468338,0.941790302600576,1.05493721106883,4.31775680984518
NM_145134,74873,363.651322901411,1.08994273483591,0.171929749413721,6.33946561634974,2.30563461091966e-10,3.24594032317147e-09,1.0350614545477,1.05212242310867,3.09524315978026
NM_001146268,39917,275.108154606141,1.0999763395245,0.195518482142715,5.62594557542437,1.84494513113953e-08,2.12467016655834e-07,1.02553139717817,1.05204929593679,4.39795567387603
NM_023396,1459,35.2422857172928,1.46777831572353,0.555259644768599,2.64340895210423,0.00820758363923495,0.0313476186061295,0.775961230676292,1.05190280477347,14.1082347578545
NM_008161,7528,741.551854915866,1.08023317411088,0.152153697813899,7.09961827830256,1.2510194014042e-12,2.24060782533548e-11,1.0211923099182,1.05145423952117,63.7700381578195
NM_023537,64254,346.243246705153,1.09052458226101,0.176987613889483,6.16158700767595,7.20194809656004e-10,9.64561794849756e-09,1.02496839791081,1.05101786608523,3.43381172286351
NM_001199227,51598,440.170442565793,1.08978645531158,0.175294720738911,6.21688120850335,5.07133389455738e-10,6.88859348235278e-09,1.02851374118667,1.05097233907586,5.4102941174815
NM_133664,14743,297.013200733202,1.09760144742597,0.192944761490321,5.68868228889973,1.28023402209767e-08,1.50002129518166e-07,1.00656466024694,1.05095094218154,12.905490041765
